asset_id,asset_type,site_name,state,county,latitude,longitude,geometry_precision,primary_material,critical_materials,dominant_raws_profile,asset_status,rank_score,presence_count,production_present_flag,resources_present_flag,total_reported_direct_emissions_mtco2e,iron_and_steel_production_emissions_mtco2e,reporting_year,source_dataset,source_detail,mineral_system,deposit_type,focus_area,production_text,resources_text,source_summary,source_link,ghgrp_facility_id,ghgrp_frs_id,ghgrp_address,ghgrp_primary_naics_code,ghgrp_subparts,ghgrp_sector
ore-434,ore_site,Unnamed cobalt site 434,OR,,42.96021,-123.43628,point,cobalt,"cobalt, nickel",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Chemical weathering,Nickel-cobalt laterite,California-Oregon laterites,"Production (1964-1984): 550,000,000 lbs Ni commodity, estimated contained 250,000 metric tons Ni.","Resource (1969): 16,000,000 tonne @0.05% Co; (2011): 37,500,000 tonnes @0.8% Ni.",Burger and others (2018),https://doi.org/10.5066/P9V74HIU,,,,,,
ore-637,ore_site,Unnamed cobalt site 637,OR,,41.99958,-123.75793,point,cobalt,"cobalt, zinc",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Volcanogenic seafloor,Copper-zinc sulfide,Oregon Cyprus-type massive sulfide,None.,"Indicated mineral resource (2010): 2,422,000 short tons ore @0.046% Co, 1.18% Cu, 0.086 oz/ton Au, 0.3 oz/t Ag, and 2.48% Zn. Inferred mineral resource (2010): 2,064,000 short tons ore @2.6% Zn, 0.036% Co, 0.94% Cu, 0.084 oz/ton gold, and 0.59 oz/ton Ag.",Burger and others (2018),https://doi.org/10.5066/P9V74HIU,,,,,,
ore-388,ore_site,Unnamed lithium site 388,OR,,42.04162,-118.05924,point,lithium,lithium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Lacustrine evaporite,Lithium clay,McDermitt Caldera,None.,"Total Measured, Indicated, and Inferred resources (2023): 3,000,000,000 metric tons @0.288% Li2O (8,686 000 metric tons Li2O).",Jindalee Resources Limited (2023),,,,,,,
ore-512,ore_site,Unnamed nickel site 512,OR,,42.3492,-124.2943,point,nickel,nickel,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Mafic magmatic,Nickel-copper-PGE sulfide,Klamath Mountains chromite,None.,"Indicated ore reserve (1958): 3,000,000 tons @0.91% Ni. Inferred ore reserve (1958): 10,000,000 tons @0.81% Ni. Measured ore reserve (1958): 3,000,000 tons ore @0.91% Ni.",Pacific Nickel Corp. (1958),,,,,,,
ore-675,ore_site,Unnamed chromium site 675,PA,,39.72942,-76.10574,point,chromium,chromium,Ore Site,CM-past producer,1,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Mafic magmatic,Chromite,State Line district/BMC (Baltimore Mafic Complex),"From 1828 until 1880 the Wood mine produced steadily except for the period from 1868 to 1873, when it was flooded. After the Civil War output was reduced from 400-500 tons a month to 500-600 tons a year.",The last mine superintendent reported in 1893 that the mine was not exhausted.,MRDS (2005); Pearre and Heyl (1960),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10201993,,,,,,
ore-165,ore_site,Unnamed cobalt site 165,PA,,40.26671,-76.41104,point,cobalt,cobalt,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,IOA-IOCG,Polymetallic sulfide S-R-V,Cornwall mines,"Production (1732-1973): 100,000,000 tons ore @0.3% Cu, 0.025% Co, 1.3% S, and 40% Fe.","Resources (1973 estimate): In-situ reserves of 22,675,000 metric tons @0.06% Cu and 0.056% Co.",Burger and others (2018),https://doi.org/10.5066/F7KP81F2,,,,,,
ore-230,ore_site,Unnamed cobalt site 230,PA,,39.95641,-76.08297,point,cobalt,"cobalt, nickel",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Mafic magmatic,Nickel-copper-PGE sulfide,State Line district/BMC (Baltimore Mafic Complex),"Production (1853-1893): In 1876, the Gap mine produced 200,000 lbs Ni (one sixth of the world's production).","Mine reserve (1979): 800,000 short tons ore @0.7% Ni.",MRDS (2005); Long (1992),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10067832,,,,,,
ore-252,ore_site,Unnamed cobalt site 252,PA,,40.172,-75.882,point,cobalt,cobalt,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,IOA-IOCG,Polymetallic sulfide S-R-V,Cornwall mines,"Production (1958-1977): ~45 million tons of ore with 43.7% Fe, 0.06% Cu, and 0.02% Co.","Resources (1973): 22,675,000 metric tons ore @0.056% Co and 0.06% Cu; (1975): In-situ reserves 50,000 metric tons ore @0.04% Co.",MRDS (2005); Dicken and others (2022),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10067406,,,,,,
ore-321,ore_site,Unnamed graphite site 321,PA,,40.07781,-75.63293,point,graphite,graphite,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Metamorphic,Graphite (coal or carbonaceous sed),Chester-Allentown graphite district,"District produced 6,350 metric tons graphite (1889–1954).","Reserve (1987—Benjamin Franklin and Just mines): 800,000 metric tons ore @2.3% graphitic carbon.",MRDS (2005); Fogg and Boyle (1987),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10135434,,,,,,
ore-266,ore_site,Unnamed chromium site 266,PR,,18.13627,-67.15982,point,chromium,"chromium, cobalt, nickel",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Chemical weathering,Nickel-cobalt laterite,Puerto Rico Ni-Co laterite,None.,"Inferred drill-Indicated resource (1959): 46,800,000 short tons @0.51% Cr, 0.08% Co, 20.54% Fe, and 0.88% Ni.",Burger and others (2018),https://doi.org/10.5066/P9V74HIU,,,,,,
ore-497,ore_site,Unnamed chromium site 497,PR,,18.16356,-67.17836,point,chromium,"chromium, cobalt, nickel",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Chemical weathering,Nickel-cobalt laterite,Puerto Rico Ni-Co laterite,None.,"Inferred drill-Indicated resource (1959): 2,100,000 short tons ore @0.63% Cr, 0.07% Co, 19.03% Fe, and 1.03% Ni.",Burger and others (2018),https://doi.org/10.5066/P9V74HIU,,,,,,
ore-526,ore_site,Unnamed chromium site 526,PR,,18.17094,-67.03755,point,chromium,"chromium, cobalt, nickel",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Chemical weathering,Nickel-cobalt laterite,Puerto Rico Ni-Co laterite,None.,"Inferred drill-Indicated resource (1959): 4,800,000 short tons @0.58% Cr, 0.07% Co, 20.76% Fe, and 0.85% Ni; cutoff grade 0.6% Ni.",Burger and others (2018),https://doi.org/10.5066/P9V74HIU,,,,,,
ore-527,ore_site,Unnamed chromium site 527,PR,,18.16582,-67.02142,point,chromium,"chromium, cobalt, nickel",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Chemical weathering,Nickel-cobalt laterite,Puerto Rico Ni-Co laterite,None.,"Inferred drill-Indicated resource (1959): 1,100,000 short tons @0.34% Cr, 0.03% Co, 12.47% Fe, and 0.85% Ni; cutoff grade 0.71% Ni.",Burger and others (2018),https://doi.org/10.5066/P9V74HIU,,,,,,
ore-346,ore_site,Unnamed cobalt site 346,PR,,18.18632,-67.10946,point,cobalt,"cobalt, nickel",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Chemical weathering,Nickel-cobalt laterite,Puerto Rico Ni-Co laterite,None.,"Inferred drill-Indicated resource (1959): 25,000,000 short tons @0.75% Cr, 0.12% Co, 28.39% Fe, and 0.81% Ni; cutoff grade 0.6% Ni.",Burger and others (2018),https://doi.org/10.5066/P9V74HIU,,,,,,
ore-380,ore_site,Unnamed cobalt site 380,PR,,18.14953,-66.98086,point,cobalt,"cobalt, nickel",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Chemical weathering,Nickel-cobalt laterite,Puerto Rico Ni-Co laterite,None.,"Inferred drill-Indicated resource (1959): 5,600,000 short tons ore @0.67% Cr, 0.11% Co, 29.45% Fe, and 1.08% Ni; cutoff grade 0.6% Ni.",Burger and others (2018),https://doi.org/10.5066/P9V74HIU,,,,,,
ore-381,ore_site,Unnamed cobalt site 381,PR,,18.15466,-66.99337,point,cobalt,"cobalt, nickel",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Chemical weathering,Nickel-cobalt laterite,Puerto Rico Ni-Co laterite,None.,"Inferred drill-Indicated resource (1959): 5,000,000 short tons ore @0.59% Cr, 0.1% Co, 22.05% Fe, and 0.98% Ni; cutoff grade 0.6% Ni.",Burger and others (2018),https://doi.org/10.5066/P9V74HIU,,,,,,
ore-320,ore_site,Unnamed manganese site 320,PR,,18.0715,-66.46475,point,manganese,manganese,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Volcanogenic seafloor,"Manganese oxide (layers, crusts, nodules)",Puerto Rico volcanogenic Mn,"Production: ~80,000 tons of ore at an average grade of 60% Mn.",Unknown.,MRDS (2005); Dicken and others (2022),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10085536,,,,,,
ore-100,ore_site,Unnamed REE site 100,SC,,35.11579,-81.57171,point,REE,"REE, titanium, zirconium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Ilmenite/rutile/leucoxene,Piedmont fluvial placers,None.,"Reserves (1955): 46,980 tons ilmenite, 15,080 tons zircon, 3,480 tons rutile, and 3,507 tons monazite.",Bellora and others (2019); Hansen and Theobald (1955),https://doi.org/10.5066/F7FN15D1,,,,,,
ore-283,ore_site,Unnamed REE site 283,SC,,32.18597,-80.70174,point,REE,"REE, titanium, zirconium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Ilmenite/rutile/leucoxene,Lower Shoreline Placers,None.,"Economically exploitable resource (1983): 759,300,000 metric tons ore @0.008% monazite, 0.069% zircon, 0.121% rutile, 0.266% ilmenite.",Bellora and others (2019),https://doi.org/10.5066/F7FN15D1,,,,,,
ore-288,ore_site,Unnamed REE site 288,SC,,33.40991,-81.77031,point,REE,"REE, titanium, zirconium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Ilmenite/rutile/leucoxene,Fall Zone Placers,None.,"Reserves (1954): 40,090 tons monazite, 159,903 tons ilmenite, 55,433 tons rutile, and 66,093 tons zircon.",Bellora and others (2019); Kline and others (1954),https://doi.org/10.5066/F7FN15D1,,,,,,
ore-291,ore_site,Unnamed REE site 291,SC,,33.49669,-81.88773,point,REE,"REE, titanium, zirconium",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Ilmenite/rutile/leucoxene,Fall Zone Placers,"Production (1955-1959): heavy mineral content 1-1.5% (proportions recovered from the jigs ~23% ilmenite, 19% zircon, 15% rutile, and 8% monazite and xenotime).","Total resources (2002): 19,000,000 metric tons @0.026% lanthanides.",Bellora and others (2019); Mertie (1975); Jackson and Christiansen (1993),https://doi.org/10.5066/F7FN15D1,,,,,,
ore-441,ore_site,Unnamed REE site 441,SC,,34.76096,-81.93247,point,REE,"REE, titanium, zirconium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Monazite/xenotime,Piedmont fluvial placers,None.,"Reserves (1955): 6,750 tons monazite, 51,200 tons ilmenite, 13,400 tons zircon, and 2,100 tons rutile.",Bellora and others (2019); Hansen and Cuppels (1955),https://doi.org/10.5066/F7FN15D1,,,,,,
ore-50,ore_site,Unnamed REE site 50,SC,,34.45246,-82.73656,point,REE,"REE, titanium, zirconium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Ilmenite/rutile/leucoxene,Piedmont fluvial placers,None.,"Reserves (1955): 9,461 tons monazite, 155,860 tons ilmenite, 6,613 tons rutile, and 26,453 tons zircon.",Bellora and others (2019); Hansen and Caldwell (1955),https://doi.org/10.5066/F7FN15D1,,,,,,
ore-504,ore_site,Unnamed REE site 504,SC,,34.52844,-82.16742,point,REE,"REE, titanium, zirconium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Monazite/xenotime,Piedmont fluvial placers,None.,"Reserves (1955): 10,939 tons monazite, 52,910 tons ilmenite, 5,005 tons rutile, and 6,435 tons zircon.",Bellora and others (2019); Hansen and Caldwell (1955),https://doi.org/10.5066/F7FN15D1,,,,,,
ore-609,ore_site,Unnamed REE site 609,SC,,35.08411,-81.72727,point,REE,"REE, titanium, zirconium",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Placer,Ilmenite/rutile/leucoxene,Piedmont fluvial placers,None.,"Reserves (1955), 4,276 tons monazite, 63,000 tons ilmenite, 450 tons zircon, and 6,300 tons rutile.",Bellora and others (2019); Hansen and Theobald (1955),https://doi.org/10.5066/F7FN15D1,,,,,,
ore-330,ore_site,Unnamed barite site 330,SC,,35.07791,-81.43733,point,barite,barite,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Volcanogenic seafloor,Barite,Kings Creek Mining District,"Production (1910-1953): ~400,000 short tons barite; (1953-1966): 32,800 short tons barite.","Reserve: probably exceed 500,000 short tons barite.",MRDS (2005); Dicken and others (2022),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10078196,,,,,,
ore-96,ore_site,Unnamed fluorspar site 96,SC,,34.65012,-80.4165,point,fluorspar,fluorspar,Ore Site,Past producer+CM resources,2,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Cu-Mo-Au,High sulfidation gold-silver,Haile-Ridgeway; Brewer mining district,"Mined for topaz 1941-1948. Production (1987-1995): 178,000 oz oxide Au from open pits.","Topaz reserves are about 100,000 tons of schist averaging about 15% topaz; hypothetical resource estimated at about 800,000 tons of rock.",MRDS (2005); Dicken and others (2022),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10069808,,,,,,
ore-110,ore_site,Unnamed REE site 110,SD,,44.39386,-104.09029,point,REE,REE,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Magmatic REE,Carbonatite,Bear Lodge District and Broader Region,None.,"Combined Measured + Indicated resource of 18 million tons averaging 3.05% ΣREO and an Inferred mineral resource of 31.8 million tons averaging 2.58% ΣREO, using a cutoff grade of 1.5% (for Bear Lodge carbonatite).",MRDS (2005); Dahlberg and others (2014),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10181720,,,,,,
ore-205,ore_site,Unnamed beryllium site 205,SD,,43.7469,-103.51667,point,beryllium,beryllium,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Sn (granite-related),Pegmatite LCT,Southern Black Hills pegmatites,Production: several tons of Be and mica.,Unknown.,MRDS (2005),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055780,,,,,,
ore-213,ore_site,Unnamed beryllium site 213,SD,,43.88079,-103.41889,point,beryllium,"beryllium, lithium, niobium, tantalum, tin",Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Sn (granite-related),Pegmatite LCT,Southern Black Hills pegmatites,"Production (1898): 30 ton spodumene ore and 400 short tons ore @0.5% Sn, as well as Nb, Ta, and beryl.",Unknown.,MRDS (2005); Schwartz (1925); Norton and others (1964),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055688,,,,,,
ore-301,ore_site,Unnamed beryllium site 301,SD,,43.91165,-103.45344,point,beryllium,"beryllium, lithium, niobium, tantalum, tin",Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Sn (granite-related),Pegmatite LCT,Southern Black Hills pegmatites,"Production (1934-1945): 408.9 tons beryl, 77 tons spodumene, 1,759 tons mica, 8,091 tons lepidolite, 607 tons amblygonite, 11,500 lbs tantalite (46%), 1 ton cassiterite.",Unknown.,Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-44,ore_site,Unnamed beryllium site 44,SD,,43.73329,-103.5005,point,beryllium,"beryllium, lithium",Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Sn (granite-related),Pegmatite LCT,Southern Black Hills pegmatites,"Production (1962): between 10,000 and 100,000 lbs Be. Production (1952-1955): 342.5 short tons of beryl. Also, about 15 tons of spodumene concentrates.",Unknown.,MRDS (2005); Redden (1959),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10009679,,,,,,
ore-474,ore_site,Unnamed beryllium site 474,SD,,43.89035,-103.42003,point,beryllium,"beryllium, lithium, niobium, tantalum, tin",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Sn (granite-related),Pegmatite LCT,Southern Black Hills pegmatites,"Production (1907-1950): 1,013 tons amblygonite-montebrasite, 1 ton cassiterite, 239.3 lbs mica, 511 tons beryl, and 930 lbs tantalite-columbite.","Reserves of mica, beryl, potash feldspar, and amblygonite-montebrasite are estimated at 1 to 6 times past production of the minerals.",Karl and others (2018); Sheridan and others (1957),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-237,ore_site,Unnamed lithium site 237,SD,,44.37681,-104.04923,point,lithium,"lithium, niobium, tantalum tin",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Sn (granite-related),Pegmatite LCT,Bear Lodge District and Broader Region,"Production (1936-1938): 21,884 lbs columbite, 767 tons lithium oxide, 3,800 lbs cassiterite, 400 lbs spodumene.","Indicated reserve (1953): 25,000 tons spodumene ore.",Karl and others (2018),https://doi.org/10.5066/P97JYNJL,,,,,,
ore-532,ore_site,Unnamed tantalum site 532,SD,,44.37893,-104.05145,point,tantalum,"tantalum, tin",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT,Porphyry Sn (granite-related),Pegmatite LCT,Bear Lodge District and Broader Region,"Production (1906-1909): 14,330 tons ore @10.995 lbs/ton Sn. District production (1903-1927): 104.57 short tons of concentrate yielding 105,039 lbs Sn (Hess and Bryan, 1938). Tantalum (columbite) was mined from 1936-1938, which is also when a few tons of amblygonite were mined and shipped.","Ore reserve (1939): 450,800 short tons @6.33 lbs/ton Sn.",Karl and others (2018); MRDS (2005); Smith and Page (1941),https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10299304,,,,,,
